"","TranscriptID","LFA_t8","LFB_t8","LFC_t8","LSA_t8","LSB_t8","LSC_t8","WFA_t8","WFB_t8","WFC_t8","WSA_t8","WSB_t8","WSC_t8"
"19","LOC111138321",6.76652448506308,6.68863871659323,6.54749106201537,6.76281001537662,6.73388844817854,6.75884677032505,6.71696204778933,6.81589366214224,6.71334160888646,6.70406747326032,6.82860376793534,6.80214125035613
"20","LOC111121058",3.53759950838665,3.54024805274039,3.66564170518791,3.64620687542611,3.86830944849327,3.82545653665911,3.60339071003884,3.71558654474172,3.53654979372517,3.87270101160078,3.87181416124806,3.81297573075095
"21","LOC111108878",7.24452772443223,7.41903264841941,7.43662981008006,7.12831615770737,7.2582537919368,7.41301633582225,7.18447454290473,7.29800612361062,7.69727908726074,7.35353324525354,7.40698060555658,7.447020656354
"22","LOC111108901",5.42410730245782,5.60421999179784,5.52702271957446,5.50266468963809,5.53814548927053,5.47471325178578,5.48524606739005,5.42561052832301,5.35507608235428,5.85008716529232,5.64101461908795,5.67542440868796
"23","LOC111130095",7.79120600517809,7.63353770895815,7.75585022633437,7.77883932604715,7.80314769130418,7.83460862893826,7.73406201356776,7.79566336390155,7.77153984417028,7.87485723555533,7.80497108379087,7.87719467889457
"24","LOC111103204",5.10362871848893,4.77190051969831,5.13307803089955,5.26588565653674,5.12192263634337,4.72256735629274,5.18743166154603,5.11988330191232,5.20259715095184,5.32273284162097,5.2070043587351,5.13053424885305
"25","LOC111103224",5.47438142708163,5.21175703332375,5.36580165577236,5.19259882674475,5.30398864904484,5.3469784394915,5.32503702426407,5.41573909400574,5.3982277466153,5.50770999385889,5.32291368683026,5.31949254780363
"26","LOC111131052",3.75977805622959,4.1611816493234,3.8455996796659,4.34875695213741,4.07599503845346,4.00660141486268,3.78277398102208,4.25409102821449,4.22535066613343,3.89598886544701,3.92640991579211,4.16421185226779
"27","LOC111116467",5.73214047787184,5.50960417880941,5.72877331366273,5.73781434744092,5.44702748795022,5.6079293574523,5.59959365307432,5.44919883857941,5.76061170582964,5.44605611400183,5.35145204589688,5.2981522723344
"28","LOC111114340",4.94839067962091,5.38555593541551,5.63046770878927,4.82409620593413,4.95441809529952,5.43973295631229,5.27127147380714,5.43882801700211,5.55514850647335,4.95343921482013,4.86842276965635,4.755965717499
"29","LOC111113087",7.25907007553216,6.97406791755168,7.32927547641429,8.12434492374307,8.18289601245471,8.19835779845416,7.17925465054706,7.18070284625679,7.30905120431126,7.87442722139051,7.90023578999966,8.01593830548005
"30","LOC111136780",4.79973694590383,4.86011457221566,4.84831860627169,5.03021700988944,4.96087593990083,5.02219573438175,4.87852555936642,4.92724209064117,4.64415376606427,4.9414009547483,4.83688379663738,4.94410236564612
"31","LOC111136794",4.31699358206122,4.44634114584376,4.43108686850233,4.74959107628311,4.36035103095509,4.57740508671281,4.60748002674251,4.53935900377622,4.40992342787159,4.8165625701952,4.74833276237526,4.74760073521519
"32","LOC111133372",4.3638907842296,4.71541165924334,4.58079999945161,4.36172906586012,4.42375546017416,4.42958652781247,4.66696901305005,4.57745555052316,4.63139832513684,4.46898348910554,4.92808374342204,4.87526314153559
"33","LOC111118838",3.23827448698031,3.37557546854974,3.34353509682019,3.44718552162551,3.33286248244512,3.37395603200983,3.57789567744197,3.47881608900008,3.47094021918579,3.49476108633648,3.37809036914553,3.45030567025364
"34","LOC111118844",4.50542777759965,4.63330795117897,4.3743615810374,4.42381730346334,4.52373224519957,4.64655862573822,4.60397010195713,4.58628950788089,4.65187043723382,4.22655371640842,4.58196324577856,4.42247183457776
"35","LOC111137104",8.19634014395519,8.10698918786305,8.07996290958679,8.02504172326286,8.13677042886186,8.15464218265958,8.07804772572628,8.14759232055098,7.89315417891037,7.91464824739513,7.98622177242704,8.17920987421219
"36","LOC111105880",7.5465872766154,7.37151760017327,7.45581275608855,7.56480636419167,7.6487788344597,7.55920523002503,7.3250541587705,7.42384110892235,7.42202246237422,7.28455469707405,7.55540513986001,7.27670648807128
"37","LOC111115406",5.17368440959872,5.15447538392258,5.28993158190214,4.80813964329577,4.7068520644266,4.8766830090554,5.09563211182869,5.22239733073893,4.64259031114435,4.70508523714548,4.46733728092543,4.5530660191635
"38","LOC111135933",6.32450646653141,6.35811229315324,6.22800944098045,6.35153437788841,6.22625811140897,6.27097270879637,6.24586539775674,6.13375168638275,6.27831853044131,6.12118213504804,6.17938398535428,6.16978575271074
"39","LOC111114430",4.12814503955141,4.29565839563937,4.087221773543,4.22460395536885,3.91256084549794,4.1043214878193,4.02626020027549,3.86081332407809,4.15147015384189,3.69646019282929,4.2831154595157,4.34610779929691
"40","LOC111135210",5.37156777408108,5.33060609179191,5.2974206636799,5.24139136168076,5.07007855785121,5.26063785716171,5.35894706271318,5.39820569365356,5.51531381240863,5.07505824529895,4.9279787786033,5.10734303275946
"41","LOC111113958",5.53378611583355,5.39041229330645,5.39067570357689,5.43858026666763,5.55396555347874,5.40669766059354,5.51316437541461,5.53551628993391,5.54937026890991,5.28611328170293,5.54836671021903,5.08224448731528
"42","LOC111103230",3.80167214742798,3.70366871122432,3.88614403449265,3.63379148704591,3.55778977440176,3.45883441100178,3.63386063419825,3.638337800865,3.77520353078675,3.38633080968477,3.25747715126903,3.38473158168371
"43","LOC111101640",3.80830145822854,3.24659266401865,3.60398242144014,3.44480412891491,3.24997419484077,3.55650551592855,3.39309278967065,3.47416526659977,3.59579409771594,3.58589779692236,3.34377761463228,3.20489498546485
"44","LOC111103171",3.14412415374994,3.32127495865252,3.33196247661964,3.28849439577726,3.31229732268514,3.19897662390571,3.51965404546496,3.31271795483935,3.22578121996976,3.21292524456479,3.46311661966997,3.08263346088817
"45","LOC111102448",8.93553671570004,8.8171448724294,8.96380088111733,8.87560107700845,8.9331443660689,8.83383763775123,8.97425431768434,9.15175366312261,9.26339314460085,8.76652882004525,8.76392330054754,8.71854699887445
"46","LOC111100652",5.31142670453336,5.35050923377297,5.36791567052192,5.22827775569197,5.43615152235901,5.21981005077184,5.36133142238048,5.43391653493387,5.37772496009942,5.36738517513615,5.42750075127465,5.35436204887703
"47","LOC111134791",5.00634269734706,4.95705755618216,4.71752787662219,4.84527290504931,4.9772120841064,4.84840007032999,4.82882343461803,4.9015580204746,4.94496210070759,5.19014645974799,4.95281424979436,4.90084950254944
"48","LOC111128971",6.3024423292583,6.40359617946645,6.01385838119631,6.19634720785675,6.20257191751864,6.21677004168539,6.26364083104071,6.27162426895235,6.13959061770051,6.10510639004209,6.07709214424872,5.74805949693731
"49","LOC111104153",6.46410774179153,6.19197916190489,6.5187926647757,6.3189734950057,6.45942166250957,6.44327230450865,6.16369832549735,6.50451252006966,6.21348157390623,6.28381771705066,6.22363685896912,6.14266811702235
"50","LOC111121733",6.77745895732316,6.90494174524781,6.72153554762184,6.9498852022427,7.20042714862901,7.00442217697135,6.79014053811681,6.73355416800271,6.65301286459316,7.31136098823935,7.23934939289038,7.26777459528317
"51","LOC111109745",7.25529117792503,7.43741697083933,7.49350539764959,6.97650057786352,6.70647685702024,6.93054756701455,7.34109059315893,6.98357047389684,7.29790956059379,6.83548830457691,6.88176187974164,6.82814453813645
"52","LOC111099207",6.85843402712902,6.87799035239407,6.98697389942711,6.69709853754259,6.57502866824272,6.80232530225298,7.12508602915313,7.12213132255202,7.31288513726638,6.78540297682034,7.00262836038154,6.98636880387593
"53","LOC111132349",3.2359093958433,3.44714983429849,3.11335351715129,3.18637128848995,3.70008384942114,3.33178602377889,3.19059433376052,3.44132450324146,3.42202679556853,3.5503312808254,3.67933993993005,3.64537593504044
"54","LOC111132366",3.95042994416541,3.78666582651352,3.87790500947478,3.51397898578484,3.64088277264738,3.76674761574953,3.64702898719086,3.40958148038696,3.49121756684771,3.88053186971659,3.80508454774876,3.85005677772034
"55","LOC111103463",4.0178721302548,4.19718850107267,4.13127103880095,3.93895651402395,3.77226243385432,4.05820264266213,3.94931298975464,3.95417654531985,4.25131385123533,3.73237374452306,3.93847569413551,3.71654441561113
"56","LOC111131721",5.35128567194629,5.26334988950745,5.47861047208786,5.2863194043991,5.26753064822864,5.69352325680977,4.95133517758856,5.27930762491193,5.14634655063783,4.95785299919908,5.04776639400252,5.1799454115514
"57","LOC111131752",6.94986583053588,7.04436366822687,7.13638827837247,7.0489333161804,7.07447538692009,7.13720773995505,6.94348206309049,7.0445972737329,6.8836046535719,6.7852709949488,6.86715461154122,7.0550002047777
"58","LOC111128103",7.33153350817925,7.26707490962434,7.27933987253935,7.16548911028255,7.1738476806322,7.44455984036915,7.11532828054885,7.27090303849888,7.23611853335095,7.22672548676407,7.06372644842801,7.1102568200179
"59","LOC111100985",5.11311972121284,5.03075787851135,5.3089932756198,5.40927159259842,5.37568018163464,5.55273895878249,5.19335009327663,5.23837841654379,5.39570800433964,4.93551165175738,5.88167604635772,5.68513259640877
"60","LOC111103238",5.59705667823015,5.76915375779348,5.83367464002366,5.77029984282261,5.84239348379244,5.89165172013212,5.66180921023816,5.62293129320291,5.65913449772921,5.8801620611245,6.05576548217761,5.84855003174382
"61","LOC111112387",5.84051377811797,6.10836712512962,5.73636466125385,6.00322621862171,5.8984098348753,6.03342750412749,5.98549389856795,5.53896566930219,5.84549352726066,5.93038137593955,5.98000102810055,5.76659898772246
"62","LOC111114799",7.74411115002105,7.60932136644781,7.72766910162606,7.73905251483476,7.74384861348075,7.86196364586384,7.67201767931842,7.71921731583993,7.76192574610106,7.72908463569767,7.86151963143675,7.77566296722711
"63","LOC111129446",6.49428642464547,6.31291343927976,6.32764425040544,6.49568174250599,6.48129213001931,6.43605698319478,6.44739148205047,6.25723273346642,6.33347554059151,6.19609866508203,6.54145221399502,6.47937196692258
"64","LOC111100566",3.9838207576491,4.17826505938374,4.214151841029,3.85773397425515,4.17381487911035,4.36582803109702,4.57917899644062,4.56430643061516,4.01487534858653,4.39495539828998,3.85103838371455,4.20908302409816
"65","LOC111136882",5.15728650641527,5.17306493747638,5.06283124731746,5.08292525868072,5.21206397311897,5.10648742905744,5.08562610536959,5.16861789672862,5.21385876195004,5.04442328738429,5.10298747226541,5.14153155740173
"66","LOC111136873",4.10448596299777,4.28962132363573,3.82512685314224,3.90074291591735,3.88795486796117,4.16575890373472,3.87101331210726,4.20781385912509,4.13181862976765,3.75702831431903,4.00924971695413,3.91117945279042
"67","LOC111099831",3.86497845916406,3.73747396056413,3.9242917786014,3.73265274929145,3.81055227700041,3.6724891652721,3.83208938096677,3.98849272712765,3.69349160814145,3.53725403756493,3.82504710903735,3.86651234462169
"68","LOC111100662",3.46271926617264,3.50979273112988,3.51776977374528,3.79544933306679,3.72572252512047,3.79285532750145,3.83860714433241,3.57615988549944,3.50402863419134,3.62308829777263,3.7152898974238,3.86702673743757
"69","LOC111100672",2.99700048502676,2.98017830541908,3.01875308596346,3.40142076119204,3.20488707192856,3.13777652206483,3.20355882056024,2.95795742296805,2.77992695672814,2.84695780457263,3.26910031027124,3.25232325858667
"70","LOC111105302",5.4692493080277,5.40756040771568,5.61520534368696,5.42314943890833,5.51193066466805,5.49076814551777,5.16926099618066,5.39476954459123,5.16215524724813,5.0349582475069,5.44906588541726,5.34776272015562
"71","LOC111122009",3.33656713715498,3.44199270729536,3.53252343428336,3.64525012267283,4.10932164121302,3.58663474707559,3.01109674998408,2.96258818986496,3.00376996140258,2.93879066235846,2.96800554465545,3.08937783495741
"72","LOC111137770",8.59442646197812,8.6325740219314,8.710613443167,8.71017644766595,8.60784856579805,8.75456703391918,8.49561681330268,8.54959297006505,8.57854078204004,8.41590935975008,8.59092728402636,8.65866745882438
"73","LOC111119645",8.49757593025739,8.40030986329271,8.38825660588647,8.40795056680208,8.38672620502123,8.56550822507651,8.47151679214619,8.54098732096647,8.48561973202329,9.01971394807299,9.11587912667653,8.62889304876872
"74","LOC111134776",4.911034055286,4.99083470807002,5.16886488252101,5.20456714356578,4.94261017672835,5.2428369274806,4.8070324861837,4.90661370659285,5.19472269596242,5.42152621428058,5.55255015121038,5.32789488698602
"75","LOC111101388",7.51760670558473,7.56032046775645,7.42654879139761,7.24762778727712,7.49348403947485,7.1951143932718,7.60738584294722,7.60334756408069,7.56292488573402,7.37167864504016,7.30111727775526,7.27361956614371
"76","LOC111129748",3.85254737290722,3.65418231346666,3.66442124028901,3.90938720504059,3.89596439447521,3.76785608029861,4.04101906134359,3.95774460080433,3.80090881314047,3.89239529747236,4.25096152108994,3.86250933599021
"77","LOC111134153",7.13072550500289,7.08953206167973,7.22825494940026,7.08141213787069,7.05321160411737,7.02620974030736,6.93814840182054,7.20855854678926,7.17983652456737,6.89788184147492,6.91178507088471,6.91862740834373
"78","LOC111133651",4.56415012667793,4.41868650673627,4.04777797794011,4.71140580742808,4.33178878774216,4.13680092956459,4.12114001818146,4.46164582624671,4.12402490812379,4.28150689106871,4.2316113872106,4.15460430464255
"79","LOC111105807",6.25509483522199,6.29056715904128,6.38893763771722,6.22501239701178,6.2128867551792,6.18199936932167,6.08870932551307,6.29106364513989,6.26433597654075,6.32330941395106,6.09665774397838,5.88252860862664
"80","LOC111119833",5.94693415294805,5.96407016105173,6.0002238492604,5.83227380972717,5.5046645437875,5.94248890959344,5.81480318688316,6.06539559532636,6.26694184596349,5.77698347462744,5.7217353284302,5.63019648965697
"81","LOC111104541",4.60315973445272,4.54782434455213,4.64303422435317,4.93301517897215,4.82239532118037,4.97420022639269,4.63586518912782,4.83380736953986,4.77795323135852,4.98023663322128,5.26326893627708,5.02761345298773
"82","LOC111112448",5.37401113673856,5.34318771411854,5.55785752117419,5.71921731892058,5.26876901056566,5.45894064980958,5.45263879868495,5.49144817041545,5.375572730215,5.50116267874575,5.40526187590646,5.33008394610457
"83","LOC111123486",3.52501594920355,3.68752602284478,3.77654577547586,3.84230944323651,3.7998750318066,4.07553375813924,3.85114022426478,3.71891791537182,3.665345942957,3.739508937618,4.09673085047241,4.0534677849847
"84","LOC111119754",6.21628120395869,6.22862705233632,6.410653181498,5.99326053951626,6.09417297830734,5.70556393336372,6.21122759462492,5.972706492683,6.3631476281808,5.85835603895279,5.5445979535761,5.83196869693687
"85","LOC111121693",8.9329870814428,8.83827711531988,8.7836532797797,8.83257045002635,8.83683590145377,8.81990237674411,8.98297732805828,9.15317301742121,9.17910727693053,8.26454876649419,8.42595450311916,8.25995415705163
"86","LOC111126102",3.41942681747422,3.26126338673633,3.38446746354751,3.11714043022912,3.18250807849862,3.17991707142906,3.32330077809418,3.32744989615046,2.8679436778606,3.14648370474379,3.13141389730946,3.06467842818818
"87","LOC111118727",5.27353241084832,4.83239905893786,5.21774249281716,5.07915471704972,5.43970484097174,5.1990616921839,5.00291823926398,4.7264859904136,5.0077166099765,5.05571373979155,5.1120652586022,5.10221958775754
"88","LOC111115748",6.74740680401738,6.6448785934081,6.47055679121811,6.64438339247435,6.58598834013288,6.50762640588376,6.73498492286486,6.69704795053108,6.60623149918129,6.73926323438661,6.697684141604,6.66477063486457
"89","LOC111112068",3.44566766681802,3.28800608494167,3.41238555710783,3.43079065081438,3.38670787740004,3.47405947717853,3.56078379097472,3.31553270275672,3.16057609373265,3.19315481342584,3.19730437267948,3.25083359965449
"90","LOC111119709",3.667920321388,3.79287737674008,3.9462650584356,3.69083560884441,3.80127856811762,4.07484980180963,3.82274593219384,3.79457917676763,3.63478632477314,3.81836677493257,3.67873264206782,3.58796944990493
"91","LOC111115242",4.96781991957045,5.29140961868969,5.15403437015282,4.97927208379049,4.51765637958927,4.73520082234357,5.07721606217664,4.86304356112777,5.08687282166625,4.66181753793028,4.8367609017815,4.52622271848546
"92","LOC111108648",3.98138241005561,4.30763519837024,4.18064548917624,4.04680016885882,3.9737587980893,4.16651257353329,4.41777250238856,4.0283449400377,3.9672329201581,4.39075849491636,4.52697553490614,4.33561855798049
"93","LOC111135567",6.49757424050097,6.51051866453014,6.77748822504074,6.4931587953615,6.68056582306268,6.50774686640826,6.61154676672349,6.49930507308166,6.5217933361547,6.3378643346746,6.52083737185964,6.40886294344136
"94","LOC111135136",4.99675957449567,4.88776353555367,5.06711125937693,4.91319052546607,4.85795925163953,4.66536416633423,5.02759798496435,5.01496280047599,5.14214473689985,4.87529205846977,4.84364420665675,4.56192487440882
"95","LOC111135129",4.71924769512102,4.95957985849896,5.13491607904006,4.67848316040478,5.01200418693811,4.9822913189733,4.81147241285015,4.8844413761859,5.18144761041683,4.7884512566339,4.95231003224489,4.58091726426472
"96","LOC111124761",4.25729816346785,4.31535031647659,4.21515641954381,4.19271420189677,4.27894898294908,4.51578296381386,4.27058406625012,4.24794143964791,4.17502295164124,3.99025205180323,4.2705372195599,4.26648800696961
"97","LOC111121511",4.32569482340145,3.94583996232081,3.96893651942695,4.08601797958034,3.9567976029297,4.08908220551143,4.00892698150728,4.45108779009314,3.9158672000801,4.64731128684565,4.07744976045685,3.94844778653268
"98","LOC111103571",4.40835506799466,4.54028907130739,4.39593638562749,4.42013609013248,4.58732637798444,4.43885757509149,4.73630384673966,4.76374337607075,4.64304681792229,4.4476828284905,4.67436914251599,4.56722533837992
"99","LOC111112751",3.10520884282874,3.45599600881363,3.31368615076572,3.11375383893731,3.06145982147208,3.12329354900285,3.55290917492061,3.74471794371038,3.53510063059987,3.73073107532176,3.47110101363533,3.27018405692412
"100","LOC111103390",4.94827630632381,4.81905649406698,4.95956341232993,4.72580808492789,4.77111807984292,5.14658711879886,4.92101691456977,4.82161631155202,4.76507464686399,4.65823471756206,4.77914292034898,4.45578956550334
"101","LOC111103397",5.71924035761709,5.42103534158088,5.86462053354523,5.58590929288677,5.38940012114006,5.42264444016336,5.43348106840304,5.50419813482158,5.46361856718911,5.21662566066863,5.02078707329198,5.16183743103605
"102","LOC111113021",6.77481131959165,6.65945225273249,6.62968818767123,7.07700039996501,6.85994055683837,6.94969373910534,6.59164718808702,6.61739734318571,6.63479402525584,6.90031130021559,7.00360963367793,6.91325206491226
"103","LOC111106983",5.66476038123595,5.53023597646538,5.66278425067889,5.53864619587666,5.53201500721599,5.5996421345905,5.31817436094388,5.39523736095649,5.53268321553943,5.15099440107568,5.26976946948021,5.12722105020703
"104","LOC111106990",3.44194698731296,3.50207357038534,3.40945006536533,3.29202186344652,3.28200943773929,3.43673120280439,3.30689898621966,3.35080870881875,3.54685628355223,3.64065549731862,3.29953400975039,3.2041430987948
"105","LOC111127416",6.38727531815208,6.1546846420812,6.32275202619449,6.18086913945434,5.99725956134861,6.12789102578892,6.00742837605515,6.42388004960832,6.1478600387091,6.17214232470309,6.4477123549822,6.21043530342625
"106","LOC111137796",3.37225454050118,3.44030091875945,3.30000722899237,3.22571372308395,3.09543303913324,3.37014380993897,3.35752869319584,3.24024637140079,3.27677358225526,3.32930419546082,3.56320525855323,3.66171143451772
"107","LOC111137367",3.45658044860109,3.72566147323635,3.84905247953887,3.51645616790154,3.54179971790113,3.46350755968999,3.82015116441557,3.82502816946032,4.053669324614,3.72524814502936,3.75587657611846,3.93887497301626
"108","LOC111105370",4.38482653234461,4.5237627453242,4.51673376693867,4.69289874680058,4.78790414178966,4.52778810049902,4.37250318453968,4.63855120780705,4.55399349469408,4.54524668464724,4.53266712532434,4.70757164726529
"109","LOC111105035",3.91960824124301,3.89348817100748,3.69141585054049,4.08199597130413,4.18890516649665,3.90480452946279,4.13387449488162,3.8946214564717,3.87068386504305,4.20541489262407,4.06614804381187,3.92792173005335
"110","LOC111131375",7.3052522179697,7.23179360009394,7.29021368391068,7.28529132686013,7.44837201539102,7.42811919517997,7.27405774032129,7.35818516420729,7.25506969684308,7.34749359279181,7.30937519986273,7.25275876803317
"111","LOC111121096",5.57457450276523,5.41461761297145,5.35858331440299,5.81115844114382,5.73580286322381,5.60657326895528,5.45862746980882,5.34401165479484,5.26636243313389,5.96552265747635,5.27638764523052,5.43460381623728
"112","LOC111112007",6.92094423495548,6.98272793080841,6.83870373373622,6.86972685674663,7.1431112884917,7.03092869178678,6.89525061615875,6.85980683980363,6.94997421391189,6.9538951228935,7.1221785426259,6.99361098520612
"113","LOC111134598",3.23402471573416,3.77364760208855,3.25599129155434,3.45705077694974,3.44574047488614,3.63753639249487,3.51896442427783,3.32759604520957,3.07909091508266,3.7051721400262,3.79276064160606,3.49435009041847
"114","LOC111135077",12.6779531574069,12.6927914618359,12.7304553868654,12.6441404018165,12.4660043609479,12.5983861673653,12.6601425707905,12.8418600706255,12.8418757510684,12.4588862783268,12.4762755574104,12.5102319812179
"115","LOC111125571",4.18173643034252,4.2624527246409,3.97908169606857,4.3517551929017,4.41749206010068,4.26520812742216,3.77090565101835,3.88670652493444,3.84327464275038,3.86812087682309,4.02870386372858,4.07865822174242
"116","LOC111125589",3.82635393660845,3.87060950072745,3.86202561176989,3.94813618444323,3.93443887745508,3.97960211123821,3.90084357329467,3.73250884020066,3.71850847301093,4.14671435114437,3.75503604704861,4.07599539882493
"117","LOC111099659",5.55770877591178,5.26386031516814,5.43398416804003,5.4558884929973,5.36528592778339,5.32817183518032,5.51803221319966,5.22012853823631,5.22119849746195,5.49879848579505,5.29800457829887,5.43152394700135
"118","LOC111128222",3.91413190979028,3.5762084740518,3.77369759443375,3.71365802218661,3.70143835084636,3.61431099934782,3.93660261123519,3.91204852421855,4.04330317722073,3.51477757854371,3.75395898413574,3.68676102305677
"119","LOC111128188",3.78478882939309,3.73139905729797,3.85530400398122,3.69525403663837,3.77871606477462,3.80848361441948,4.17108175992402,3.95847754970242,3.85738613920554,3.85958890615853,3.79948382723186,3.69895643279079
"120","LOC111128242",4.35310552799128,4.18674263565202,4.05908555937707,4.2752300426254,4.21003580271368,4.20678897421651,4.38237870688356,4.2249588541594,4.25833995466423,4.43325013977758,4.27618525739484,4.24536642999072
"121","LOC111128251",4.3942131655476,4.17169898945177,4.17270667087441,4.21157431229719,4.60664431531352,4.12760669441542,4.59902954673251,4.42535123810215,4.59671102081115,4.01447971335674,4.1263650170586,3.9220149488436
"122","LOC111128319",3.81349169662069,3.54486289173008,3.43045894701321,3.97946189591652,3.9403175584595,3.37650458445904,3.87102812016472,3.78381873887491,3.33804295734089,3.73471828737689,3.60351365346209,3.50950661229446
"123","LOC111128306",6.82848566319602,6.53082410469983,6.21471936257325,6.7650055815764,6.31070528311521,6.57233741373475,6.79979834236396,6.50938765388323,6.59720827916327,6.75878938692707,6.80748067989209,6.78613382873743
"124","LOC111128293",4.50515777527731,4.31057606507081,4.10175811237704,4.31613577021895,4.43980373941864,4.12260233945947,4.67306622448286,4.26678600301244,4.26438210317223,4.39281839777874,4.37983931969815,4.17292119628319
"125","LOC111100637",6.27223815423934,6.46690227946283,6.59227290550673,6.20761456341961,6.25479659139562,6.2812180914485,6.18927873392203,6.60153943687747,6.63813843099032,6.66872744363231,6.62603593532922,6.52161993808376
"126","LOC111111564",13.1228494564559,12.9781178888914,12.824083369933,12.7111955210353,12.7289442539412,12.7116471466488,12.9721714572703,13.1815698904492,13.2451628538083,12.7519194314224,12.5282429132076,12.6452215336018
"127","LOC111132626",4.94752858723746,4.66754505970027,4.89422063314948,4.74230750055986,4.53446345384999,4.57888590718415,4.68295271179253,4.54018252369333,4.38988882363592,4.76306552806131,4.62072209163677,4.50218959805627
"128","LOC111132637",3.35254868185013,3.30948049708609,3.05486170146167,2.99437357120204,2.89380645527579,3.09438695440523,3.51133615421538,3.30066014407405,3.36412048897717,3.4964415921231,3.67729466173971,3.15352961549542
"129","LOC111104106",6.47065922276199,6.68603557395992,6.51507808961229,6.58871844210672,6.61663453345518,6.54788291170335,6.48617991412215,6.56509163161934,6.36582643357686,6.39957355016666,6.65141910635805,6.5923817865562
"130","LOC111125896",5.37592190366085,5.62262745012905,5.36018976349271,5.52160798884722,5.55568567318773,5.53077232364126,5.32059690950843,5.59144555921769,5.6898530902856,5.5447609101342,5.6323262846744,5.52795067671594
