"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"1","crg:105317506","Day 0","black","crg03010","Ribosome",122,13,"105317506",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111114067"," 40S ribosomal protein S11-like"
"2","crg:105344628","Day 0","black","crg03010","Ribosome",122,13,"105344628",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111127638"," 40S ribosomal protein S16"
"3","crg:105344628","Day 0","black","crg03010","Ribosome",122,13,"105344628",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111136522"," 40S ribosomal protein S16-like"
"4","crg:105344033","Day 0","black","crg03010","Ribosome",122,13,"105344033",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111122453"," 40S ribosomal protein S21-like"
"5","crg:105344033","Day 0","black","crg03010","Ribosome",122,13,"105344033",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111121088"," 40S ribosomal protein S21-like"
"6","crg:105323167","Day 0","black","crg03010","Ribosome",122,13,"105323167",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111114778"," 40S ribosomal protein S27-like"
"7","crg:105323167","Day 0","black","crg03010","Ribosome",122,13,"105323167",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111115985"," 40S ribosomal protein S27-like"
"8","crg:105341326","Day 0","black","crg03010","Ribosome",122,13,"105341326",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111130218"," 40S ribosomal protein S6-like"
"9","crg:105341326","Day 0","black","crg03010","Ribosome",122,13,"105341326",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111130771"," 40S ribosomal protein S6-like"
"10","crg:105341101","Day 0","black","crg03010","Ribosome",122,13,"105341101",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111118126"," 40S ribosomal protein S9"
"11","crg:105326463","Day 0","black","crg03010","Ribosome",122,13,"105326463",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111106322"," 60S ribosomal protein L18a-like"
"12","crg:105326463","Day 0","black","crg03010","Ribosome",122,13,"105326463",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111106383"," 60S ribosomal protein L18a-like"
"13","crg:105325638","Day 0","black","crg03010","Ribosome",122,13,"105325638",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111136425"," 60S ribosomal protein L26-like"
"14","crg:105319573","Day 0","black","crg03010","Ribosome",122,13,"105319573",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111114610"," 60S ribosomal protein L37a"
"15","crg:105319573","Day 0","black","crg03010","Ribosome",122,13,"105319573",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111115132"," 60S ribosomal protein L37a"
"16","crg:105338870","Day 0","black","crg03010","Ribosome",122,13,"105338870",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111125367"," 60S ribosomal protein L7a-like"
"17","crg:105347132","Day 0","black","crg03010","Ribosome",122,13,"105347132",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111131662"," ubiquitin-like protein FUBI"
"18","crg:105347132","Day 0","black","crg03010","Ribosome",122,13,"105347132",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111128317"," ubiquitin-like protein FUBI"
"19","crg:105348956","Day 0","black","crg03010","Ribosome",122,13,"105348956",0.10655737704918,0.00000000792722109540317,8.10087902887932,0.000000408877719657637,"LOC111119112"," uncharacterized"
