"","Cgigas_KEGGID","Day","modColor","KEGGID_pathway","pathway.name","Num.genes.all","Num.genes.exp","Gene.IDs","Rich_factor","pvalue","log10_pvalue","qvalue","Cvirginica_GeneID","Cvirginica_Protein_name"
"33","crg:105340582","Day 0","brown","crg03010","Ribosome",122,27,"105340582",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111118510"," 40S ribosomal protein S20"
"34","crg:105348430","Day 0","brown","crg03010","Ribosome",122,27,"105348430",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111106468"," 40S ribosomal protein S23"
"35","crg:105348430","Day 0","brown","crg03010","Ribosome",122,27,"105348430",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111107317"," 40S ribosomal protein S23"
"36","crg:105339104","Day 0","brown","crg03010","Ribosome",122,27,"105339104",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111123867"," 40S ribosomal protein S25-like"
"37","crg:105318789","Day 0","brown","crg03010","Ribosome",122,27,"105318789",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111125240"," 40S ribosomal protein S26-like"
"38","crg:105324356","Day 0","brown","crg03010","Ribosome",122,27,"105324356",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111126128"," 40S ribosomal protein S3a-like"
"39","crg:105332495","Day 0","brown","crg03010","Ribosome",122,27,"105332495",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111104388"," 40S ribosomal protein S4-like"
"40","crg:105332495","Day 0","brown","crg03010","Ribosome",122,27,"105332495",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111102380"," 40S ribosomal protein S4-like"
"41","crg:105347828","Day 0","brown","crg03010","Ribosome",122,27,"105347828",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111125548"," 40S ribosomal protein S5"
"42","crg:105319797","Day 0","brown","crg03010","Ribosome",122,27,"105319797",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111121848"," 40S ribosomal protein S7-like"
"43","crg:105319797","Day 0","brown","crg03010","Ribosome",122,27,"105319797",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111118983"," 40S ribosomal protein S7-like"
"44","crg:105340032","Day 0","brown","crg03010","Ribosome",122,27,"105340032",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111135077"," 40S ribosomal protein S8-like"
"45","crg:105319364","Day 0","brown","crg03010","Ribosome",122,27,"105319364",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111116477"," 60S acidic ribosomal protein P0-like"
"46","crg:105319364","Day 0","brown","crg03010","Ribosome",122,27,"105319364",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111130039"," 60S acidic ribosomal protein P0-like"
"47","crg:105337746","Day 0","brown","crg03010","Ribosome",122,27,"105337746",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111135849"," 60S ribosomal protein L13-like"
"48","crg:105346731","Day 0","brown","crg03010","Ribosome",122,27,"105346731",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111132903"," 60S ribosomal protein L23a-like"
"49","crg:105347733","Day 0","brown","crg03010","Ribosome",122,27,"105347733",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111111438"," 60S ribosomal protein L27"
"50","crg:105337115","Day 0","brown","crg03010","Ribosome",122,27,"105337115",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111101507"," 60S ribosomal protein L32-like"
"51","crg:105338614","Day 0","brown","crg03010","Ribosome",122,27,"105338614",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111127437"," 60S ribosomal protein L35-like"
"52","crg:105333469","Day 0","brown","crg03010","Ribosome",122,27,"105333469",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111101860"," 60S ribosomal protein L35a-like"
"53","crg:105330130","Day 0","brown","crg03010","Ribosome",122,27,"105330130",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111130094"," 60S ribosomal protein L4-like"
"54","crg:105344646","Day 0","brown","crg03010","Ribosome",122,27,"105344646",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111134500"," 60S ribosomal protein L7-like"
"55","crg:105328963","Day 0","brown","crg03010","Ribosome",122,27,"105328963",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111120619"," probable 60S ribosomal protein L37-A"
"56","crg:105342397","Day 0","brown","crg03010","Ribosome",122,27,"105342397",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111131216"," ubiquitin-40S ribosomal protein S27a"
"57","crg:105318712","Day 0","brown","crg03010","Ribosome",122,27,"105318712",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111137626"," uncharacterized"
"58","crg:105321548","Day 0","brown","crg03010","Ribosome",122,27,"105321548",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111124252"," uncharacterized"
"59","crg:105321548","Day 0","brown","crg03010","Ribosome",122,27,"105321548",0.221311475409836,0.00000000000000548288221686296,14.2609910835194,0.000000000000409773302523443,"LOC111124261"," uncharacterized"
