"","TranscriptID","LFA_t3","LFB_t3","LFC_t3","LSA_t3","LSB_t3","LSC_t3","WFA_t3","WFB_t3","WFC_t3","WSA_t3","WSB_t3","WSC_t3"
"19","LOC111138315",3.6477317959107,3.8683116011793,4.15633301209831,4.5490967320489,4.16882184192335,4.1906788997861,3.61809441567979,3.87654316620952,3.70461618669255,4.43626998844071,4.51706076473781,4.70931031820227
"20","LOC111138321",6.69517124313155,7.03025453141217,6.97134022996044,7.0882485560809,6.70703775839335,6.97138121912889,6.73871766727908,6.800200736971,6.56885998698541,7.16773724029087,7.25493561096523,7.09507562576588
"21","LOC111121058",3.59990493175467,3.82335881821537,3.75554059855963,2.58289723756276,3.25289875448609,3.16501107544464,3.48835704461866,3.98647330725015,4.12794413334109,2.77751329396246,2.95351910241449,2.87055120457333
"22","LOC111108878",7.43387624122678,7.62645372799874,7.66032073865526,7.36486539377388,7.6523070877438,7.51260106430104,7.59769675748476,7.6747766817972,7.69827402288541,7.19095334271578,7.53282812220992,7.47030512092229
"23","LOC111108901",5.84261746853744,5.74781667237523,6.02724448506701,6.21555803027179,6.11072207064104,6.22458092875635,6.23914059038709,6.13288691615492,5.94453988323093,6.34449131220304,6.08376420494123,6.16739979318809
"24","LOC111130095",7.46035585473557,7.58002451351071,7.51150821691707,6.83406335454408,6.77299965963613,6.62224053759032,7.36539024253502,7.29927671926806,7.40095276737431,6.95747555575409,6.83477946893673,6.86025210084416
"25","LOC111103204",5.46432560357932,5.75307209994758,5.71061004271267,6.19944585011287,6.56504113609869,6.412161162421,5.44362605759575,5.34749205646768,5.2841956242181,6.07652501849979,6.14970864974501,6.07899274791377
"26","LOC111103224",5.09274700537224,5.10514219479871,5.35750540017332,5.22299378665516,5.22665241996507,5.12214837303296,5.24477123471065,5.12196109081981,5.42199221244966,5.35349386926257,5.15510346069032,4.97619509286919
"27","LOC111131074",3.35863100408034,2.829677949368,3.32140341040626,3.18989803549109,3.00160752205334,3.117861652188,2.68394848710492,2.65764714129228,3.18289052953689,2.87277042769718,3.13369859640596,3.01240719489891
"28","LOC111131052",4.25312280206906,4.21060053368744,4.62124755222827,4.37784579904186,4.68028855399062,4.54133540784129,4.28834483697996,4.20107298228441,4.03433117944037,4.79997345386508,4.72190302950171,4.68881027446021
"29","LOC111116467",5.64443207301385,5.79975025374195,5.70621192657534,5.79345420641079,6.05904946012483,5.92972757857873,5.06775663856173,5.26681179759697,5.07923001065846,5.72957587983445,5.62548455888539,5.60059511550995
"30","LOC111113087",8.44082755006346,8.48351455861053,8.53639631527904,7.94303043574644,8.05213876994735,7.73574043579567,7.9282318832617,8.02436935321018,8.25832877893559,7.80369825729491,7.78389399436018,7.88595809593729
"31","LOC111136780",5.11215628239393,5.41356058039782,4.98270298515811,5.23980183902502,4.90549289762792,5.36805744078801,5.45423836504796,5.23650784193056,5.37639209171211,5.08443726606849,5.07216221969607,5.14482378904131
"32","LOC111136794",5.25359595788572,4.78690141902644,4.87173662250517,5.51159374694785,5.29477302104001,4.89074913283781,5.24116573876794,5.16527946788527,4.76039172933141,5.50542562336845,4.93134722768297,5.48619957718047
"33","LOC111133372",4.36227005503354,4.60187373935038,4.50411980532455,4.58805521777416,4.6657805112808,4.38301150715856,4.71761074174737,4.57241163805577,4.74083129894866,4.82876899420936,5.01484096457118,4.84912897219682
"34","LOC111118838",3.23764235739511,3.41328124161521,2.9402450496484,3.30867758397547,3.44584884079433,3.24556244308629,3.14741513034549,3.47185078034488,3.07284244777833,3.17805293602117,3.35648835570483,2.94483889609593
"35","LOC111118844",4.33590589934584,4.4268369375397,4.35710225812682,3.8666298461473,4.47161773165744,4.01852660048111,4.54343720261891,4.28354765804978,4.60080155278594,4.4432090913386,4.41616896610436,3.81102700767561
"36","LOC111137104",8.15477009005155,8.28165751349809,8.10517264823258,7.6734173079153,7.4807718752194,7.6070709729681,8.29433818060252,8.22290324236025,8.2921668474606,7.52532015869168,7.56619272526468,7.50523207087175
"37","LOC111105880",7.23477419305224,7.3540594839366,7.14787036129066,6.42133838908465,6.6927794704192,6.51417282481368,7.29501690169916,7.14539380224278,7.25980960302301,6.66507488525812,6.37159272525576,6.58936886424403
"38","LOC111115406",4.64717790615554,4.60444220564738,4.31236382540016,4.58539276754708,4.3278607286581,4.60112169088833,4.63891538883633,4.38417434237984,4.37609206507238,4.59012863026181,4.36096560742369,4.47434150342712
"39","LOC111135933",6.21016298412742,6.56194634077351,6.30815422927454,6.37673513984388,6.44042028949795,6.43532606526193,6.33339910556238,6.36014520637844,6.48345526041885,6.65422690286057,6.66743910788179,6.66341652128603
"40","LOC111114430",4.54641383847617,4.99322056013544,4.51739252959837,5.15033329648355,5.31754593990274,5.50786272061183,4.55510810543637,4.69230401243961,4.57756217287251,5.09232527659496,5.24873722413844,5.31946080370721
"41","LOC111135210",4.67811994613989,4.60468605038197,4.66426469613151,4.97884282842713,4.52219231228916,4.5222610980183,4.68934344832125,4.96534551023872,4.63267554042943,4.48015455772149,4.37996743419841,4.78665407705223
"42","LOC111113958",5.27392461841616,5.16684290282912,5.28294496123157,5.32813773049789,5.10179576560557,4.73838014403675,4.89309260023334,4.78284723403147,4.94897521329401,5.14330590126873,4.89880914209482,5.32025973707945
"43","LOC111103230",4.13407109281277,4.16207524316418,3.90322158050963,5.25209824369881,5.0076133789241,5.56629030082615,4.18187544936592,3.98689357049335,4.18162749670284,4.49442331613683,4.73098814955729,4.56943935141261
"44","LOC111101640",3.58517576648353,3.9359272374061,3.73155722672495,4.18287450255172,4.04851519731931,4.17722068056906,3.68328813551339,4.17007446096481,4.06548173487982,4.11754872168282,4.04123585391247,4.3457781651604
"45","LOC111103171",3.17622187635743,3.26080193724788,3.32560390867104,3.64558637203403,3.60688105685009,3.42208185260646,3.00484575413963,3.58601198387242,3.55084126830892,4.04499509278069,3.69777627946618,3.84118764105491
"46","LOC111102448",8.68798389206721,8.91262314763095,8.84936606148157,8.10921381654132,8.23090547762325,8.03817507040298,8.40120899267873,8.54031920583286,8.61532620283224,8.17633085738096,8.32412611822061,8.32075880900327
"47","LOC111113346",3.0459739923549,2.86271610277554,3.13307845251111,3.13603020401552,3.04805892735443,2.64979687598535,3.44283168817144,3.5047969945958,3.48821086740604,3.21258570622116,3.33807397503088,3.51087600898956
"48","LOC111100652",5.10694712514928,5.01422175766159,4.93160392472015,5.04955815646132,5.29500154063799,5.15519449322504,5.07046331478352,5.18908176817213,5.37350720025036,4.83648736933996,5.24249498570493,5.46793771166233
"49","LOC111134791",5.23288610305493,5.08110723710798,5.0990258429263,5.41245870988698,5.2710992871704,5.18676394920415,5.05104426154448,5.32009772250218,5.25877566524565,5.74840239529538,5.72285725369301,5.63609391768673
"50","LOC111128971",6.11500518115613,5.80154180020213,6.32645253886025,5.87350335868714,6.05415776174736,5.80019164583833,6.48888065373726,6.187342164844,6.3009969595124,6.02184837772718,5.76131875433206,5.82229585126568
"51","LOC111104153",6.09729074774421,6.29433812557117,6.18674592063754,5.93965945223738,5.69897982316651,5.9446334546227,5.98610957482456,6.09079362225701,6.11078504396381,5.63294950306795,5.82133384243457,5.34993188693012
"52","LOC111121766",3.80498238524393,3.95377243729224,4.18391075358936,3.92781602160208,4.13996759529958,3.65287424243784,3.48393141138642,3.57942618821745,3.64200668621277,4.12299747835884,4.29860501416316,3.93545954466785
"53","LOC111121733",7.29504681618261,7.25592173820725,7.25998871080855,7.17528530745317,7.19608831660211,7.18587160052645,7.09712474674029,7.29251410898178,7.08434984238832,7.08227057871085,7.08069718282067,7.35051734038372
"54","LOC111109745",7.28042235025577,7.34795935049012,7.17883055972629,8.07271129984299,8.33338102572968,8.30845662653994,7.47555901154721,7.58882864591226,7.38167778936217,7.89663859002604,7.85641573089224,7.95323969886765
"55","LOC111099207",6.63386940327152,6.5610460489925,6.55622539510761,6.43485439255376,6.41260390267762,6.53600187890048,6.55525058404683,6.72281314951992,6.82694837146037,6.75741955735568,6.86034493390825,6.73354797653195
"56","LOC111132349",3.35220252060141,3.70719277736044,3.92185798178783,4.10504075175753,3.82475634410812,4.34529706884034,3.80166637115172,3.58905629037177,3.50262010118757,4.25234388491692,4.22365249236653,4.32751162478645
"57","LOC111132366",4.08616801935182,4.11608670728507,3.74541563247113,4.35895035251909,4.61301538885795,4.45794629854051,3.69048677412236,3.65433354163204,3.55663213362301,4.44151527821969,4.49727748431016,4.35323872054415
"58","LOC111103463",3.63454298570802,3.70343223225509,3.74710724951426,3.52047185640199,3.35135519734899,3.32943292353442,3.23021561540527,2.9662157833428,3.46059380668328,2.87018436870241,3.27973047177551,3.27257732041435
"59","LOC111131721",5.33060123703995,5.41611727503188,5.496036322541,5.49483115285384,5.70415351459562,5.65025578683407,5.28663953231623,5.16509163278327,5.31252890139857,5.09541149566139,5.40459072725139,5.32601765667479
"60","LOC111131752",7.20434784124068,7.44094801641025,7.48765218354195,7.30124304337478,7.56879299330045,7.27155874260887,7.31041152927701,7.39353678678082,7.40155926803799,7.41589891557396,7.15125226481784,7.45623297985984
"61","LOC111128103",7.46549626276817,7.3209745267872,7.46648210925583,7.12523439188845,6.91243684175912,7.13858040242157,7.36325214608912,7.47339975678299,7.258457371712,7.11020501808455,6.99365823411973,7.06355881069618
"62","LOC111100789",4.14415499268944,3.55439385743574,4.05017361571119,4.13888932465839,4.33584785678524,4.69147457955408,3.85731312150253,3.46053809115799,3.50451441443714,3.62855216691218,3.70062686527983,3.94856445475773
"63","LOC111100985",7.20183478357493,7.12460714583377,6.84392898602055,6.66662442360148,6.32342279123554,6.53522144675261,6.99166782893017,6.48212502569627,6.59435492160931,6.49949605522754,6.69775068241595,6.34457753805685
"64","LOC111103238",7.29276496714829,7.2393726171356,7.22293471605749,7.1848344120615,7.06084264028396,7.12345032236446,6.82661104483115,6.59636519925584,6.66658976759738,6.94280166047606,6.89976586721436,6.93423355518016
"65","LOC111112387",6.0964152198411,6.09559948132072,6.23987217379011,6.70793835399281,6.63687885362965,6.77674356227595,6.03279161512579,6.07171079016571,6.21135507931274,6.40369181046241,6.6249235356776,6.68322083450086
"66","LOC111114799",7.76783572296416,7.89870882795221,7.79143364069001,7.33647283680485,7.26851050661199,6.98908471206309,7.69905143918088,7.89969728711046,7.81192215284708,7.16788027837591,7.38381474110034,7.25061967634811
"67","LOC111129446",6.04600507133944,5.89724446469991,6.03621681422579,5.38867747734128,5.42905156849845,5.16691276423487,6.06400749251485,6.32514382462799,6.1128082636296,5.65724045434833,5.37270443534214,5.54076301253534
"68","LOC111100566",4.27562442766063,4.18557549337136,4.05300205935641,3.31375649233022,3.46398517041255,3.64114516798027,4.60851850678773,4.34482586011974,4.41510570331309,3.93547846139303,3.88010290762826,3.87195406204088
"69","LOC111136882",4.83449772815586,4.61671425210758,4.33336003970387,3.95506715088541,3.96258888390425,4.11007225228783,4.90596663665584,4.72150581117717,4.93484071559351,4.17967657040175,4.49730381588628,4.48803657695156
"70","LOC111136873",3.97994489445686,3.93381800709667,4.3005585255492,3.56518202467829,4.10011396340598,3.92676923821101,3.91425088035029,4.00729104761774,4.0728070273925,3.93646224281036,3.70877200604171,3.70120711614901
"71","LOC111099831",3.56716259681197,3.31444743009958,3.26928816814132,3.45042786118632,3.1747521135764,3.22144859290163,3.04919789845668,3.52335844768654,3.21132362256767,2.84054917586479,3.7762808684918,3.3997338761298
"72","LOC111100662",3.61142342629655,3.46801255625963,3.38968193257307,3.03530265165191,2.8749247035323,3.22540765772031,3.33968940218227,3.36208802985286,3.78322696601987,3.33832947222735,3.25536243728906,3.19132070771886
"73","LOC111100672",3.74338119197918,3.81163208268092,3.93429340716381,3.8538193862599,3.77862423961163,3.52242581509708,3.20345457407958,3.50262580591665,3.1974817246866,3.19991168478513,3.63896615556613,3.33291545642507
"74","LOC111105302",5.25774778367816,5.13916253407927,5.27395611847773,5.25329617295522,5.37689247870227,5.16608240904792,5.59319217158511,4.97936886229322,5.43672353502248,5.09844488614478,5.18799101580566,4.98804466314879
"75","LOC111122009",3.94233969380891,4.06415461127753,3.86244361082478,3.59522481415272,3.76771727791787,3.31791737613768,2.88704197538091,3.1083018149075,2.61469437730569,3.18815903607898,2.94357595658866,2.8608857390599
"76","LOC111137770",9.17677188405089,9.35379934613644,9.16378043293083,9.35730579553441,9.5901588348268,9.28553534847346,8.90677175296292,8.95294859031026,9.14372754261293,9.12039151929295,9.24600401147588,9.22830804052193
"77","LOC111119645",8.07245604616578,8.17077005383371,8.14281636678605,7.26381652887079,7.20114421590999,7.03973370517979,8.09432696120251,7.86487132790099,8.07946511370061,7.54807634309765,7.37927931178439,7.27906421380503
"78","LOC111134776",6.42441773128471,6.64887339411642,6.62247575636841,7.61973491100548,7.22367032953992,7.56820858653737,6.04041239243383,6.0317633503145,6.0721177581724,7.33061497832851,7.71684230383599,7.52428445046948
"79","LOC111101388",6.36236940472602,6.3268868272052,6.49477171866615,5.37833573058205,5.42765549278166,4.96132966729392,6.60312289923,6.49825135879019,6.29564398773442,5.73650615093403,5.72352786589066,5.77143750508999
"80","LOC111129748",4.49040399603202,4.46399489949619,4.84745351806442,4.6566154741788,4.56507450069208,4.71161561502125,4.53935635609555,4.49078017973356,4.54733482211022,4.15942716968833,4.45361439444505,3.96785102664618
"81","LOC111134153",7.00445052673761,7.04833171143281,6.92289883796082,6.90957285006974,6.90528535172183,6.54557024444374,6.93266848764831,6.8829343109193,7.00918191798353,7.01281593551159,6.9405861467076,7.00166435806991
"82","LOC111133651",4.72977902545319,4.42639815466554,4.5426261784006,4.56744812229922,4.82054189824101,4.86378377170425,4.65970136980795,4.54419047218446,4.78198933594289,4.72236120852481,4.59708761591881,4.71808971387652
"83","LOC111105807",6.6670252424287,6.63018475553432,6.44667387042972,6.73248321989186,6.74895409458501,6.84493763156631,6.56499518301901,6.36675583611927,6.40044957662951,6.6074460650978,6.68499121862294,6.58381067160127
"84","LOC111122515",3.16138091296089,3.44863060223002,3.25235848697638,3.294790060541,3.6304546934826,3.77846286244511,2.85576610665058,2.73374358529006,3.19338179064903,3.31836191926501,3.23483600034074,3.56339275218783
"85","LOC111119833",5.97764661427908,6.16852116839534,6.02305265784675,6.3185322629902,6.49379147582728,6.35781098069729,5.74979884071008,5.718109304576,5.79377924237201,6.12365531106786,6.3096936521933,6.29876394247393
"86","LOC111104541",5.08497843081043,5.28827668418723,4.97417734022531,4.50357034122067,4.30831258681968,4.91162977626794,5.04446091865493,4.94175739096222,4.68486632422387,4.58864154462488,4.6983029215426,4.11631555016174
"87","LOC111112448",5.68222352803387,5.64946083596829,5.42925617602597,5.32189272459291,5.31204910952902,5.80767551972618,5.41552171966272,5.31949525733179,5.58971505191512,5.73837929922901,5.8672869696265,5.70920331162403
"88","LOC111123486",4.27547760582552,4.55750470221725,4.45701470430731,5.02410046278271,5.03997414608488,4.87920618865059,4.16351923909867,4.25994844321138,4.15625210415006,4.51852745240929,4.75162794333256,4.66968218555457
"89","LOC111119754",4.76264542491483,5.09636145581095,4.79421121359883,4.06354927317639,3.98700945629753,4.11894845563646,4.8328244088756,5.06718335229845,5.04738703069519,4.34699357299566,4.37364776532269,4.51965892933108
"90","LOC111121693",7.12850479147836,7.4546775173385,7.36966185194192,4.64181915221635,4.53272177592259,4.45776440377774,6.73654287361016,7.05562486621941,7.36439882680557,4.80984727905078,4.86627069997831,4.75273889303456
"91","LOC111118727",5.93805004428319,6.22813627539573,5.91114487188973,5.39130233634888,5.2250503947076,5.22269527012769,5.42148905870838,5.20686548394181,5.70032831836278,5.50226081279751,5.20913419549135,5.47586560076528
"92","LOC111119020",3.41852196569609,3.30140666753361,3.32001112847519,3.14072254635226,3.25916752521722,2.9740819450923,3.39104600204313,3.29162335915966,3.71655009844677,2.9819221315002,3.06594457364339,2.60751852446347
"93","LOC111125333",3.39866834366193,3.36779823242778,3.43489158388134,3.72788934750902,3.56993237714543,3.67345933492571,3.618981586208,3.94833435673057,3.53113730063138,3.54263322727632,3.89190660625196,3.40803356567228
"94","LOC111115748",6.25804649302809,6.38416782349153,6.19327906888233,5.92469871987646,6.08184391949041,5.6818564609382,6.28162725486534,6.49106617993254,6.51850497539855,5.94409858598707,5.80177915215183,6.05913488819665
"95","LOC111112068",3.42779361723722,3.67534736471879,3.80040675148888,4.18888313768557,4.57595858447932,4.85656785454651,3.08757753387909,3.40253781667002,3.34757677261564,3.94862781628425,4.73110105789703,4.37978276311556
"96","LOC111119709",5.56722536715197,5.5678368746503,5.47329290125441,6.43269896473768,6.22505536811979,6.28951414437292,5.42652939369813,5.07987062139129,5.19801534804893,6.25602999880668,6.38799386521334,6.18261586604673
"97","LOC111101139",3.06243595179131,3.42399721689407,2.92004681147785,3.31818026176506,3.42069263906925,4.03135513274423,3.13423982618724,3.30479201318198,3.04589217237074,3.43814165559925,3.2585757344934,3.58636385309905
"98","LOC111115242",5.01795032436721,5.0522240927122,4.83524464411949,5.43108146105405,5.01029444815451,5.41959648751148,4.66538934891564,4.54618214201042,4.47888564693673,4.96912275334412,4.97796661412184,5.01043263255484
"99","LOC111108648",4.40846909773,4.23502647627964,4.15886156266174,5.25745575197046,5.5778152868727,5.75860482544041,4.22430379446591,4.18658549822353,4.37560553628817,5.61996592808182,5.93793407315672,5.90743357895599
"100","LOC111135567",6.12491583330735,5.96522111218683,6.24123229418693,5.2809533219183,5.41965508162405,5.22718819820289,6.14743738677362,6.23479504066128,6.35564324756727,5.4936042548035,5.55688547787311,5.59554151495481
"101","LOC111114641",3.51832262248567,3.96744925127628,3.29116719594087,3.73008494876008,3.79186473687636,3.71540955853648,2.76668843716784,3.18039891713101,2.93291019908285,3.19766484066484,3.62574625003692,3.77609884253617
"102","LOC111113361",3.55960125552567,3.94771387551863,3.25322106060385,3.38203693725332,3.77201539287397,3.91029694370724,3.38291546591294,3.41267752189946,3.67286728567171,3.6853225885501,3.75190274256295,3.61580028952205
"103","LOC111135136",4.16687675732018,4.61386230806837,4.57262890744865,4.29821997855553,4.47366071960175,4.44909672687912,4.46949061518864,4.19162326677783,4.30184771634923,4.44263530930176,4.14951577259737,4.10330818177521
"104","LOC111135129",4.75326518321227,4.8100385086091,4.50898090340491,4.7830315702828,4.60070393325098,4.609602441876,4.6595399730696,4.67377743320527,4.51179491672938,4.54093629769368,4.53997521669194,4.97845802956301
"105","LOC111124761",4.49928650215484,4.58552500524768,4.53256320953551,4.5909195831645,4.33726201973088,4.36857405925707,4.48475605099747,4.40099595334899,4.67740792366128,4.43594577948741,4.40429329371342,4.1178912555021
"106","LOC111121643",3.55306534940317,3.01996796269518,3.08115304816639,2.83821722538862,3.17057039288511,3.07657521323529,3.21189077738749,3.35910247537081,3.43925216879402,3.42052477463053,3.2495785373166,3.24224491441407
"107","LOC111121511",4.3771510548968,3.84008635624093,4.22257686612456,4.21908512643956,4.24075310807655,4.03187276097301,4.48826749396026,4.53548066730319,4.236460862403,4.42701303887852,4.53683865608889,4.69524787286399
"108","LOC111111234",3.0526305092228,2.94602125182104,2.92878744699468,2.83828485380384,3.30308316899473,3.22889596549807,3.63607531663862,3.54912136628904,3.1403158019779,3.36330860986118,3.12729067910786,3.33248472695303
"109","LOC111103571",4.78157316387085,4.25345980743043,4.54784106904649,4.6737269713415,4.78499708083573,4.65505089399629,4.59702034467299,4.70928219010982,4.75237899578298,4.65344170981155,4.70780070389846,4.98353490248845
"110","LOC111103323",2.9877395957298,2.79125274226638,3.42679007137421,3.08485986362329,3.47228484935091,3.62209017619089,2.97797183090228,3.0967746115147,3.21969684768915,3.21750851580255,3.24016514403038,3.33498187424419
"111","LOC111103390",4.92550519791844,4.98052595656918,4.73013702957767,4.48974695423953,4.33111554743112,4.36018454125973,4.56839297135081,4.48532529388984,4.97894702890082,4.62605127075545,4.13254016158118,4.81326660614915
"112","LOC111103397",5.08773350243852,5.10807892249675,4.86859336675911,4.18993499545795,4.31635037705918,4.2058390320605,4.78007021693826,4.88488553248912,4.6824005158024,4.05870038920999,3.89670649489552,4.30429460107374
"113","LOC111113021",7.12673760598669,7.21086836909639,7.375047848671,7.07344765886384,7.22859904811784,6.98287980484148,6.91578191224847,6.88457276775118,6.90837571802676,7.0142006269808,7.05914941638489,6.74190169822103
"114","LOC111106983",4.92205540923287,5.08822864791753,4.99577686157845,4.12958929766455,4.20120338806155,3.97466316896968,5.04923405004515,4.89972235748173,5.16524603171358,4.26617961289729,4.09708328818147,3.95366469280074
"115","LOC111127416",6.28029943365332,5.88790989119475,6.12137260992882,5.88424597453942,5.71466418901729,5.6683449910224,5.93121170145831,6.06838971696829,5.98815275176741,5.62240503276903,5.85055559142354,5.85310987875879
"116","LOC111137796",3.55250636647132,3.48019491370771,3.60445414458353,4.03118704550366,3.48671473002573,3.04029844078538,3.67764752881352,3.52598852605298,3.89019390515019,3.49878444841031,3.52217080280806,3.88732783164788
"117","LOC111137367",3.99717213620223,3.89414935416793,3.56835131569597,4.33635189420689,4.63011929588663,4.66503328275079,3.82238475827885,4.13696393157582,4.09408730398856,4.27526324218091,4.91784750699331,4.68770922526909
"118","LOC111105370",4.18555591928474,4.36946963651296,4.2333277072932,3.85876708542578,4.04483424499157,3.98030067133662,4.27968836482177,4.26899237507338,4.43871242968041,4.04083836140947,3.86388644491484,3.94158488804971
"119","LOC111105035",3.9204700828883,3.76146878584639,4.06819449603756,4.35773657592918,4.20114949624655,4.81810533585644,4.23126592139393,4.40369166128388,4.05713786222867,4.2088252772848,4.02101702670624,4.16045637846397
"120","LOC111131375",7.09357508368764,7.1842532186374,7.13070220654892,6.76072398989729,6.90646132326133,6.86908926055779,7.18529519547927,7.26271885066484,7.32856196015109,6.56749311038044,6.77512690986364,6.75733467645271
"121","LOC111121096",5.50126133157503,5.65435991565995,5.55185164535123,5.65710601963186,5.28687006803542,5.41263613932671,5.4966762087966,5.89440126252176,5.83937186924794,5.36229051102326,5.28139991122329,5.252262959355
"122","LOC111119818",3.22984527178304,3.31027913848318,3.25820430480892,3.49817390644573,3.50274074520041,3.62068961725101,3.25371825234494,3.285296910055,3.48245218447511,3.38381490170372,3.63328442627951,3.34846908254508
"123","LOC111112007",7.11121451570257,7.25574923207477,7.08743853058079,6.80168814219443,6.87291626070709,6.73894586383345,7.24767607009661,7.1185339820867,7.02799854604512,6.90011907139628,6.98929954272502,7.04901429385729
"124","LOC111134598",3.87547362286561,3.53190996685714,3.65545978618088,4.17372025657306,3.72574822949682,3.64110693741589,3.66651137348978,3.84080282768061,3.69872705820723,4.17395063409398,4.20289119859019,4.30657066930385
"125","LOC111135077",12.5838484190093,12.7188233203042,12.6458835772943,12.6088501072676,12.8623254059255,12.6987704422138,12.5734613516577,12.55018302793,12.6860833038345,12.5536068387257,12.6319384834303,12.6215622457973
"126","LOC111125571",4.99283508408459,4.70530643865811,4.9485342553761,4.85121712760704,4.51551662139935,5.35660754939419,4.99092813090804,4.7745982916892,4.91888992861002,4.7181288118727,4.52132696928098,4.41473529257746
"127","LOC111125589",4.08998100111451,4.1869990032242,3.92757383333278,4.08852157915974,3.6239210444544,3.85111063758923,4.25487356317032,4.24264686371352,4.11434022122201,3.85946100991525,4.07582112535738,3.74371609374885
"128","LOC111099659",5.52069305833779,5.69382003046485,5.68177732787075,5.8839650408223,5.76646288280565,5.96414394698754,5.80965541719113,5.65304484462319,5.59056473797022,5.92842708556365,5.7659122088494,5.99456501869792
"129","LOC111128222",3.65976273630097,3.73312856919061,3.59884740219557,3.6303697107702,3.97887469853314,4.05599600005955,3.47139913622788,4.09982737446295,4.18310817798898,3.90683203543482,3.97058882244038,4.1929967606925
"130","LOC111128188",3.71376558434272,3.14545757633709,3.9937142254007,3.63760645187541,3.84896644092572,3.49735466020065,3.94031166042438,4.0281669872197,4.10013293265378,4.37249453074617,4.14954968509922,4.23118547697853
